,x,y,z,muscle1,muscle2,muscle3
486,606.0,606.0,528.0,5.0,4.0,4.0
487,606.0,606.0,528.0,4.0,4.0,4.0
488,606.0,607.0,528.0,4.0,4.0,3.0
489,607.0,607.0,528.0,4.0,4.0,4.0
490,607.0,607.0,528.0,4.0,4.0,4.0
491,607.0,607.0,528.0,3.0,4.0,5.0
492,607.0,607.0,528.0,4.0,3.0,4.0
493,607.0,606.0,528.0,6.0,4.0,3.0
494,606.0,606.0,528.0,4.0,3.0,4.0
495,606.0,606.0,528.0,4.0,4.0,4.0
496,606.0,606.0,528.0,4.0,4.0,4.0
497,606.0,606.0,528.0,3.0,3.0,4.0
498,606.0,606.0,528.0,4.0,4.0,4.0
499,606.0,606.0,528.0,4.0,4.0,5.0
500,606.0,607.0,529.0,4.0,4.0,4.0
501,607.0,606.0,528.0,4.0,3.0,4.0
502,606.0,606.0,528.0,3.0,5.0,3.0
503,606.0,606.0,528.0,4.0,4.0,4.0
504,606.0,606.0,528.0,4.0,3.0,4.0
505,606.0,606.0,528.0,4.0,4.0,4.0
506,606.0,606.0,528.0,4.0,4.0,4.0
507,606.0,606.0,528.0,3.0,3.0,4.0
508,606.0,606.0,528.0,4.0,4.0,4.0
509,606.0,606.0,528.0,5.0,4.0,4.0
510,606.0,606.0,528.0,4.0,4.0,4.0
511,606.0,607.0,528.0,4.0,4.0,4.0
512,607.0,606.0,528.0,4.0,4.0,4.0
513,606.0,606.0,528.0,4.0,4.0,4.0
514,606.0,606.0,528.0,4.0,4.0,4.0
515,606.0,606.0,528.0,4.0,4.0,4.0
516,606.0,606.0,528.0,4.0,3.0,4.0
517,606.0,606.0,528.0,4.0,4.0,4.0
518,606.0,606.0,527.0,4.0,4.0,4.0
519,606.0,606.0,528.0,4.0,4.0,4.0
520,606.0,606.0,528.0,3.0,4.0,3.0
521,606.0,606.0,528.0,3.0,4.0,4.0
522,606.0,606.0,528.0,5.0,4.0,3.0
523,606.0,607.0,528.0,4.0,3.0,4.0
524,607.0,607.0,528.0,4.0,4.0,4.0
525,607.0,607.0,528.0,3.0,4.0,4.0
526,607.0,606.0,527.0,4.0,4.0,4.0
527,606.0,606.0,528.0,4.0,4.0,5.0
528,606.0,606.0,528.0,4.0,5.0,4.0
529,606.0,606.0,528.0,3.0,4.0,4.0
530,606.0,606.0,528.0,4.0,4.0,4.0
531,606.0,607.0,528.0,3.0,4.0,4.0
532,607.0,606.0,528.0,3.0,4.0,4.0
