,x,y,z,muscle1,muscle2,muscle3
506,601.0,601.0,552.0,4.0,8.0,4.0
507,601.0,601.0,552.0,4.0,8.0,4.0
508,601.0,600.0,552.0,4.0,7.0,5.0
509,600.0,600.0,552.0,5.0,7.0,5.0
510,600.0,600.0,551.0,5.0,8.0,5.0
511,600.0,599.0,551.0,4.0,8.0,4.0
512,599.0,599.0,551.0,4.0,8.0,4.0
513,599.0,599.0,551.0,4.0,7.0,4.0
514,599.0,598.0,552.0,4.0,7.0,5.0
515,598.0,598.0,551.0,5.0,8.0,4.0
516,598.0,598.0,551.0,4.0,7.0,5.0
517,598.0,598.0,551.0,4.0,8.0,4.0
518,598.0,597.0,551.0,4.0,7.0,4.0
519,597.0,597.0,551.0,4.0,7.0,4.0
520,597.0,596.0,551.0,5.0,7.0,4.0
521,596.0,596.0,551.0,5.0,7.0,4.0
522,596.0,596.0,551.0,4.0,7.0,4.0
523,596.0,596.0,551.0,5.0,7.0,4.0
524,596.0,597.0,552.0,4.0,7.0,5.0
525,597.0,598.0,552.0,4.0,7.0,4.0
526,598.0,598.0,552.0,4.0,7.0,4.0
527,598.0,599.0,552.0,4.0,7.0,4.0
528,599.0,599.0,552.0,4.0,6.0,4.0
529,599.0,599.0,552.0,4.0,7.0,4.0
530,599.0,599.0,551.0,4.0,6.0,4.0
531,599.0,598.0,551.0,4.0,7.0,4.0
